DATE	TIME	WS	PK	RF	SR	BP	AT	RH	WD
ene-06	8:20	2.17	3.69	0.00	368.31	561.89	14.15	32.94	346.21
ene-06	8:30	2.56	4.38	0.00	399.56	561.8	14.22	30.66	315.64
ene-06	8:40	1.92	3.69	0.00	433.38	561.71	14.72	26.94	313.06
ene-06	8:50	1.84	5.00	0.00	462.62	561.57	15.96	21.76	15.16
ene-06	9:00	2.42	5.00	0.00	488.06	561.51	16.52	22.38	135.88
ene-06	9:10	1.53	3.69	0.00	521.31	561.51	16.42	21.05	228.91
ene-06	9:20	2.01	6.62	0.00	550.69	561.42	17.44	18.48	179.16
ene-06	9:30	3.50	8.25	0.00	577.81	561.51	16.95	18.14	81.22
ene-06	9:40	2.84	6.38	0.00	599.94	561.61	17.45	18.38	94.46
ene-06	9:50	3.93	9.50	0.00	624.06	561.66	17.25	19.03	111.68
ene-06	10:00	3.18	7.12	0.00	645.69	561.51	17.19	19.92	126.69
ene-06	10:10	3.18	8.69	0.00	666.06	561.33	17.39	20.95	107.69
ene-06	10:20	2.39	5.50	0.00	682.81	561.24	17.66	21.77	102.04
ene-06	10:30	2.66	5.94	0.00	699.62	561.14	18.26	21.23	45.44
ene-06	10:40	2.98	6.25	0.00	714.00	561.05	17.39	23.06	61.22
ene-06	10:50	2.38	5.56	0.00	726.25	561.19	18.02	22.72	80.99
ene-06	11:00	3.83	8.94	0.00	740.38	561.14	18.31	22.48	125.28
ene-06	11:10	2.34	7.12	0.00	748.50	561.24	18.58	22.79	85.91
ene-06	11:20	3.47	7.38	0.00	760.06	561.09	18.11	24.21	71.64
ene-06	11:30	2.60	5.69	0.00	764.50	561.05	18.49	24.65	147.21
ene-06	11:40	2.67	6.62	0.00	767.62	560.96	18.94	25.70	307.15
ene-06	11:50	3.62	10.62	0.00	768.62	560.86	18.86	26.68	118.93
ene-06	12:00	3.22	7.81	0.00	770.25	560.76	19.29	26.09	141.69
ene-06	12:10	2.44	6.25	0.00	767.06	560.82	19.40	27.41	86.97
ene-06	12:20	2.12	6.06	0.00	764.88	560.67	19.53	28.20	76.60
ene-06	12:30	2.98	7.62	0.00	764.12	560.58	19.35	27.84	111.06
ene-06	12:40	1.70	4.56	0.00	755.00	560.39	19.73	28.17	337.35
ene-06	12:50	2.94	6.81	0.00	746.25	560.34	19.60	29.62	78.97
ene-06	13:00	2.50	5.38	0.00	740.38	560.34	19.28	30.54	93.03
ene-06	13:10	2.31	6.25	0.00	730.06	560.25	19.72	29.95	50.55
ene-06	13:20	2.52	8.50	0.00	719.31	560.11	19.65	29.94	103.72
ene-06	13:30	2.78	5.69	0.00	709.50	560.01	19.68	31.13	45.88
ene-06	13:40	2.25	5.81	0.00	690.19	560.01	19.52	31.69	49.95
ene-06	13:50	2.70	5.25	0.00	653.25	559.92	19.45	33.42	52.20
ene-06	14:00	2.63	6.69	0.00	588.62	560.11	19.24	34.94	48.49
ene-06	14:10	2.31	6.69	0.00	616.25	560.11	19.80	34.27	119.75
ene-06	14:20	3.18	7.62	0.00	632.06	560.01	20.02	34.00	94.79
ene-06	14:30	2.57	6.94	0.00	546.56	560.01	19.02	35.95	57.16
ene-06	14:40	2.18	5.50	0.00	373.81	560.07	19.10	35.46	86.05
ene-06	14:50	2.08	4.69	0.00	551.56	560.25	19.12	35.64	81.28
ene-06	15:00	2.17	6.81	0.00	503.56	560.21	19.69	34.09	91.31
ene-06	15:10	2.92	5.81	0.00	502.50	560.16	19.41	35.13	106.36
ene-06	15:20	2.90	6.12	0.00	403.75	560.21	18.34	38.08	39.06
ene-06	15:30	2.58	7.06	0.00	391.62	560.21	18.72	36.08	163.73
ene-06	15:40	3.43	7.38	0.00	307.00	560.34	18.58	36.13	122.93
ene-06	15:50	3.80	8.50	0.00	316.69	560.49	17.74	38.25	97.95
ene-06	16:00	2.95	8.38	0.00	310.56	560.58	17.82	38.81	127.01
ene-06	16:10	3.55	7.81	0.00	195.31	560.58	17.89	38.61	114.99
ene-06	16:20	2.46	4.94	0.00	218.00	560.82	17.32	40.55	104.56
ene-06	16:30	2.27	4.94	0.00	220.12	560.96	17.56	40.14	119.11
ene-06	16:40	2.94	7.25	0.00	177.12	561.05	17.17	40.81	139.81
ene-06	16:50	2.30	5.12	0.00	162.25	561	16.98	41.31	90.26
ene-06	17:00	1.83	5.12	0.00	124.25	560.91	17.16	40.77	68.22
ene-06	17:10	1.98	4.81	0.00	87.88	560.82	16.90	40.56	118.46
ene-06	17:20	2.31	7.50	0.00	55.62	560.86	16.72	40.67	137.96
ene-06	17:30	2.75	5.94	0.00	30.25	560.91	16.40	41.44	143.25
ene-06	17:40	2.68	6.62	0.00	11.00	561	15.68	43.31	165.40
ene-06	17:50	1.72	5.38	0.00	3.38	561.09	15.54	44.09	128.12
ene-06	18:00	1.14	3.38	0.00	0.19	561.19	15.04	45.53	113.31
ene-06	18:10	1.99	4.38	0.00	0.00	561.33	14.45	46.72	145.23
ene-06	18:20	1.67	3.81	0.00	0.00	561.51	14.09	47.86	90.91
ene-06	18:30	1.53	3.94	0.00	0.00	561.61	13.65	49.80	12.71
ene-06	18:40	0.79	2.00	0.00	0.00	561.71	13.48	50.83	45.75
ene-06	18:50	1.11	2.44	0.00	0.00	561.84	13.29	50.26	100.81
ene-06	19:00	1.35	3.00	0.00	0.00	561.99	13.18	49.04	105.19
ene-06	19:10	1.52	3.00	0.00	0.00	562.08	13.02	47.83	106.64
ene-06	19:20	1.29	3.56	0.00	0.00	562.17	12.82	47.05	85.97
ene-06	19:30	1.54	3.38	0.00	0.00	562.26	12.76	46.21	83.54
ene-06	19:40	1.37	3.12	0.00	0.00	562.41	12.65	44.97	95.60
ene-06	19:50	1.47	3.69	0.00	0.00	562.46	12.64	42.95	105.70
ene-06	20:00	0.86	2.44	0.00	0.00	562.55	12.59	42.70	116.82
ene-06	20:10	0.64	1.44	0.00	0.00	562.55	12.51	41.47	109.47
ene-06	20:20	0.65	2.81	0.00	0.00	562.64	12.37	42.12	135.98
ene-06	20:30	1.37	2.81	0.00	0.00	562.74	12.31	42.31	132.39
ene-06	20:40	0.92	2.56	0.00	0.00	562.78	12.20	42.54	132.82
ene-06	20:50	2.09	5.38	0.00	0.00	562.83	12.24	41.49	142.76
ene-06	21:00	1.76	5.00	0.00	0.00	562.92	12.31	41.59	139.38
ene-06	21:10	2.12	4.12	0.00	0.00	562.97	12.22	42.02	125.94
ene-06	21:20	2.54	5.69	0.00	0.00	562.97	12.25	42.23	120.66
ene-06	21:30	1.87	3.69	0.00	0.00	563.01	12.23	42.41	119.32
ene-06	21:40	1.77	3.25	0.00	0.00	563.11	12.14	43.47	112.68
ene-06	21:50	1.53	3.12	0.00	0.00	563.11	12.07	45.03	102.26
ene-06	22:00	1.10	2.44	0.00	0.00	563.07	11.94	46.48	53.22
ene-06	22:10	1.24	2.25	0.00	0.00	563.07	11.77	47.72	42.85
ene-06	22:20	1.34	3.12	0.00	0.00	563.07	11.70	48.22	87.75
ene-06	22:30	1.14	2.25	0.00	0.00	563.01	11.55	49.31	62.39
ene-06	22:40	0.90	2.00	0.00	0.00	562.97	11.40	49.72	90.86
ene-06	22:50	1.73	3.69	0.00	0.00	563.01	11.28	50.00	97.74
ene-06	23:00	1.25	3.69	0.00	0.00	562.92	11.30	50.04	93.86
ene-06	23:10	1.48	3.38	0.00	0.00	562.92	11.10	51.11	89.15
ene-06	23:20	1.90	4.25	0.00	0.00	562.97	10.97	51.16	50.31
ene-06	23:30	1.76	4.00	0.00	0.00	562.92	10.87	51.68	39.78
ene-06	23:40	2.13	5.12	0.00	0.00	562.83	10.86	51.28	4.62
ene-06	23:50	2.02	4.12	0.00	0.00	562.78	10.88	50.16	25.23
ene-07	0:00	1.65	3.12	0.00	0.00	562.74	10.74	51.61	13.40
ene-07	0:10	1.07	2.00	0.00	0.00	562.74	10.55	52.41	36.66
ene-07	0:20	1.18	2.44	0.00	0.00	562.69	10.45	51.61	53.45
ene-07	0:30	1.27	2.25	0.00	0.00	562.69	10.43	52.67	26.83
ene-07	0:40	1.07	2.12	0.00	0.00	562.64	10.48	51.16	36.06
ene-07	0:50	0.85	1.56	0.00	0.00	562.55	10.33	51.27	1.19
ene-07	1:00	1.05	2.25	0.00	0.00	562.46	10.35	50.75	23.20
ene-07	1:10	0.77	2.12	0.00	0.00	562.41	10.47	50.11	110.62
ene-07	1:20	0.78	1.69	0.00	0.00	562.36	10.42	50.67	157.88
ene-07	1:30	0.69	1.81	0.00	0.00	562.32	10.30	50.78	194.31
ene-07	1:40	0.79	1.88	0.00	0.00	562.22	10.18	51.78	288.14
ene-07	1:50	1.11	2.25	0.00	0.00	562.13	10.13	52.48	184.50
ene-07	2:00	0.86	1.25	0.00	0.00	561.99	9.98	54.33	204.89
ene-07	2:10	0.73	1.31	0.00	0.00	561.94	9.86	54.76	204.54
ene-07	2:20	0.70	1.12	0.00	0.00	561.94	9.81	54.88	203.71
ene-07	2:30	0.72	1.12	0.00	0.00	561.94	9.76	55.15	203.24
ene-07	2:40	0.54	1.12	0.00	0.00	561.89	9.61	54.89	203.56
ene-07	2:50	0.97	1.56	0.00	0.00	561.84	9.43	55.44	306.67
ene-07	3:00	0.79	2.00	0.00	0.00	561.8	9.44	50.87	1.29
ene-07	3:10	1.45	3.81	0.00	0.00	561.8	9.77	48.47	48.20
ene-07	3:20	2.23	4.81	0.00	0.00	561.71	9.63	52.66	9.25
ene-07	3:30	1.57	3.25	0.00	0.00	561.66	9.40	54.58	23.64
ene-07	3:40	1.61	2.81	0.00	0.00	561.66	9.42	53.47	23.15
ene-07	3:50	1.21	4.25	0.00	0.00	561.66	9.43	53.00	15.36
ene-07	4:00	0.74	1.69	0.00	0.00	561.8	9.32	51.13	27.33
ene-07	4:10	1.08	1.69	0.00	0.00	561.84	9.26	51.56	255.79
ene-07	4:20	1.39	3.12	0.00	0.00	561.89	9.23	52.91	303.39
ene-07	4:30	1.11	2.56	0.00	0.00	561.89	9.17	53.48	242.49
ene-07	4:40	1.02	1.81	0.00	0.00	561.89	9.04	55.14	287.23
ene-07	4:50	0.95	1.69	0.00	0.00	561.89	9.11	50.57	227.18
ene-07	5:00	0.87	1.69	0.00	0.00	561.89	9.35	48.00	193.95
ene-07	5:10	1.42	2.69	0.00	0.00	561.89	9.18	48.40	24.15
ene-07	5:20	0.81	2.25	0.00	0.00	561.94	9.40	44.69	23.17
ene-07	5:30	1.39	2.56	0.00	0.00	561.99	9.52	43.90	5.99
ene-07	5:40	0.97	2.38	0.00	0.00	562.03	9.29	43.91	340.73
ene-07	5:50	1.23	4.69	0.00	0.00	562.03	9.59	39.27	118.06
ene-07	6:00	1.41	3.12	0.00	0.00	562.08	9.82	40.87	67.44
ene-07	6:10	0.98	2.88	0.00	0.00	562.17	9.89	41.60	116.54
ene-07	6:20	0.91	2.56	0.00	1.19	562.17	9.93	41.66	131.76
ene-07	6:30	2.51	6.50	0.00	3.62	562.22	10.17	41.56	150.56
ene-07	6:40	1.17	3.12	0.00	5.56	562.26	10.31	41.69	167.11
ene-07	6:50	1.02	2.44	0.00	7.19	562.26	10.02	45.18	49.25
ene-07	7:00	1.84	4.50	0.00	54.31	562.32	10.10	45.56	23.50
ene-07	7:10	1.38	4.69	0.00	140.88	562.26	11.36	42.74	44.59
ene-07	7:20	2.23	4.25	0.00	177.31	561.89	11.98	41.87	36.12
ene-07	7:30	2.15	4.12	0.00	210.00	561.61	12.11	42.40	36.88
ene-07	7:40	1.99	4.00	0.00	240.50	561.47	12.57	42.09	11.65
ene-07	7:50	1.60	3.94	0.00	271.12	561.38	13.36	40.47	23.96
ene-07	8:00	2.24	5.38	0.00	304.25	561.19	13.27	41.50	47.45
ene-07	8:10	1.73	3.69	0.00	335.44	561.09	13.95	39.93	42.16
ene-07	8:20	1.88	5.25	0.00	364.69	561.05	14.25	39.82	67.03
ene-07	8:30	1.54	3.81	0.00	392.56	561.05	14.53	38.55	202.61
ene-07	8:40	1.24	4.12	0.00	423.75	560.96	15.20	36.60	135.76
ene-07	8:50	2.13	6.81	0.00	456.19	561.09	15.70	34.86	86.53
ene-07	9:00	3.91	10.06	0.00	486.25	561.14	14.95	35.93	135.25
ene-07	9:10	4.16	9.38	0.00	513.50	561.19	14.94	36.37	138.54
ene-07	9:20	3.74	9.62	0.00	538.69	561.09	15.22	36.12	146.62
ene-07	9:30	2.72	6.50	0.00	562.38	561	15.56	35.62	116.49
ene-07	9:40	2.33	5.12	0.00	586.31	560.86	15.57	35.95	53.80
ene-07	9:50	1.24	2.69	0.00	609.25	560.82	16.68	34.30	33.96
ene-07	10:00	4.14	11.06	0.00	633.19	560.76	16.89	34.29	151.40
ene-07	10:10	2.39	6.38	0.00	650.81	560.76	16.22	35.96	67.70
ene-07	10:20	2.11	5.81	0.00	668.81	560.63	17.19	34.62	107.69
ene-07	10:30	1.96	4.38	0.00	686.38	560.49	17.46	35.42	32.05
ene-07	10:40	2.37	5.81	0.00	703.06	560.34	17.50	35.88	55.34
ene-07	10:50	2.32	5.25	0.00	716.38	560.25	17.68	36.06	76.07
ene-07	11:00	2.97	5.38	0.00	726.38	560.11	17.88	35.46	131.29
ene-07	11:10	2.31	5.38	0.00	735.44	560.01	18.47	34.42	72.41
ene-07	11:20	2.49	6.12	0.00	741.50	559.78	18.36	35.05	60.96
ene-07	11:30	1.95	5.81	0.00	749.75	559.59	19.21	32.92	129.57
ene-07	11:40	2.64	6.50	0.00	755.44	559.46	19.38	32.73	77.89
ene-07	11:50	3.32	7.50	0.00	758.88	559.36	18.13	36.55	58.84
ene-07	12:00	2.99	6.94	0.00	760.50	559.13	18.19	36.67	58.58
ene-07	12:10	3.09	6.81	0.00	760.38	559.17	18.05	37.51	64.94
ene-07	12:20	2.41	6.06	0.00	766.31	559.22	18.79	36.38	39.72
ene-07	12:30	2.78	7.69	0.00	756.06	559.03	18.57	37.42	43.40
ene-07	12:40	2.44	6.50	0.00	747.62	558.94	19.23	35.71	105.39
ene-07	12:50	2.93	7.62	0.00	740.44	558.8	19.47	34.97	140.43
ene-07	13:00	2.15	5.81	0.00	731.50	558.65	19.76	35.49	68.57
ene-07	13:10	2.94	6.94	0.00	725.50	558.61	19.52	36.78	95.09
ene-07	13:20	2.58	5.81	0.00	706.12	558.65	19.58	37.43	88.26
ene-07	13:30	4.12	8.69	0.00	624.19	558.61	18.55	39.95	41.97
ene-07	13:40	3.04	6.62	0.00	689.94	558.61	18.52	40.48	53.28
ene-07	13:50	2.71	6.62	0.00	613.38	558.56	18.89	39.68	85.12
ene-07	14:00	2.19	5.38	0.00	652.56	558.51	19.15	39.54	30.46
ene-07	14:10	1.93	5.94	0.00	648.88	558.42	19.96	37.29	52.61
ene-07	14:20	1.61	4.00	0.00	557.00	558.33	20.80	35.83	41.31
ene-07	14:30	2.32	5.56	0.00	448.50	558.23	20.17	37.04	163.48
ene-07	14:40	3.23	7.12	0.00	321.31	558.33	18.87	40.15	51.42
ene-07	14:50	2.63	6.50	0.00	504.81	558.47	19.00	40.00	85.22
ene-07	15:00	2.71	6.12	0.00	461.94	558.51	18.81	40.03	80.95
ene-07	15:10	2.54	7.06	0.00	345.75	558.51	18.59	41.07	57.84
ene-07	15:20	2.75	7.12	0.00	347.56	558.56	18.50	41.55	111.62
ene-07	15:30	2.73	5.38	0.00	155.44	558.56	18.54	41.40	128.84
ene-07	15:40	2.69	6.06	0.00	171.00	558.71	18.15	42.17	111.41
ene-07	15:50	2.87	6.62	0.00	307.50	558.75	18.33	41.94	150.34
ene-07	16:00	3.60	6.81	0.00	157.69	558.75	18.02	42.64	143.60
ene-07	16:10	3.68	7.25	0.00	245.38	558.89	17.99	42.47	133.82
ene-07	16:20	3.85	7.81	0.00	98.81	558.99	17.58	44.59	143.21
ene-07	16:30	3.78	7.50	0.00	145.44	559.17	17.02	46.04	139.91
ene-07	16:40	3.27	7.25	0.00	194.50	559.32	17.28	45.60	128.16
ene-07	16:50	2.58	5.50	0.00	170.56	559.41	17.16	46.19	102.44
ene-07	17:00	2.71	5.69	0.00	112.69	559.5	17.22	46.34	120.69
ene-07	17:10	2.92	5.38	0.00	77.69	559.59	16.77	47.76	139.05
ene-07	17:20	1.95	5.00	0.00	58.75	559.64	16.41	48.97	92.82
ene-07	17:30	2.64	5.38	0.00	33.31	559.78	16.58	48.48	144.98
ene-07	17:40	3.09	6.06	0.00	17.69	559.92	15.90	50.43	146.98
ene-07	17:50	3.06	5.81	0.00	5.06	560.16	15.29	52.67	134.90
ene-07	18:00	2.19	4.69	0.00	0.31	560.3	14.81	54.45	106.76
ene-07	18:10	1.39	3.69	0.00	0.00	560.49	14.57	55.34	120.99
ene-07	18:20	1.64	4.00	0.00	0.00	560.67	14.54	55.60	117.64
ene-07	18:30	2.33	4.50	0.00	0.00	560.76	14.36	56.34	160.85
ene-07	18:40	2.18	3.94	0.00	0.00	560.96	14.06	57.31	149.98
ene-07	18:50	2.15	4.69	0.00	0.00	561.05	14.00	57.44	150.66
ene-07	19:00	1.55	3.81	0.00	0.00	561.14	14.17	56.80	163.84
ene-07	19:10	1.65	4.38	0.00	0.00	561.24	14.07	57.03	151.19
ene-07	19:20	1.07	3.44	0.00	0.00	561.33	14.13	56.75	151.85
ene-07	19:30	1.28	2.69	0.00	0.00	561.38	13.96	57.76	186.76
ene-07	19:40	1.21	2.81	0.00	0.00	561.47	13.92	57.37	82.04
ene-07	19:50	1.15	3.25	0.00	0.00	561.51	14.01	56.58	53.58
ene-07	20:00	1.03	2.44	0.00	0.00	561.61	13.97	56.60	63.58
ene-07	20:10	1.04	2.44	0.00	0.00	561.66	13.84	57.17	93.68
ene-07	20:20	1.25	2.69	0.00	0.00	561.75	13.75	57.33	103.15
ene-07	20:30	1.84	4.00	0.00	0.00	561.84	13.61	57.48	118.84
ene-07	20:40	2.02	4.50	0.00	0.00	561.84	13.35	58.19	75.16
ene-07	20:50	1.83	3.38	0.00	0.00	561.89	13.33	58.32	75.80
ene-07	21:00	1.67	2.69	0.00	0.00	561.89	13.32	58.70	68.10
ene-07	21:10	1.33	3.38	0.00	0.00	561.89	13.26	59.20	76.76
ene-07	21:20	1.14	2.25	0.00	0.00	561.94	13.28	59.10	75.82
ene-07	21:30	1.92	3.56	0.00	0.00	561.99	13.30	58.61	48.59
ene-07	21:40	1.98	3.38	0.00	0.00	561.94	13.15	59.10	61.30
ene-07	21:50	1.39	3.81	0.00	0.00	561.94	13.06	58.93	92.41
ene-07	22:00	1.71	3.81	0.00	0.00	562.03	12.99	57.70	84.61
ene-07	22:10	1.38	2.88	0.00	0.00	562.03	12.78	57.08	91.75
ene-07	22:20	1.66	4.12	0.00	0.00	562.08	12.59	56.55	108.74
ene-07	22:30	1.48	3.25	0.00	0.00	562.08	12.46	56.78	105.19
ene-07	22:40	1.60	3.38	0.00	0.00	562.13	12.31	58.18	107.25
ene-07	22:50	1.60	4.25	0.00	0.00	562.22	12.15	58.53	89.82
ene-07	23:00	1.95	4.00	0.00	0.00	562.22	12.03	58.71	89.29
ene-07	23:10	2.49	4.81	0.00	0.00	562.17	11.75	59.74	58.69
ene-07	23:20	1.61	3.69	0.00	0.00	562.17	11.61	60.09	68.65
ene-07	23:30	1.53	2.69	0.00	0.00	562.13	11.52	60.09	60.25
ene-07	23:40	1.11	2.00	0.00	0.00	562.03	11.49	59.39	89.94
ene-07	23:50	0.64	1.25	0.00	0.00	561.99	11.54	58.29	125.34
ene-08	0:00	0.70	1.56	0.00	0.00	561.89	11.57	57.12	87.81
ene-08	0:10	0.63	1.56	0.00	0.00	561.75	11.42	57.88	80.68
ene-08	0:20	0.51	1.31	0.00	0.00	561.61	11.23	58.48	64.89
ene-08	0:30	1.27	2.44	0.00	0.00	561.51	10.99	60.61	323.14
ene-08	0:40	1.90	2.81	0.00	0.00	561.47	10.78	63.00	344.79
ene-08	0:50	1.12	2.38	0.00	0.00	561.38	10.68	63.13	352.02
ene-08	1:00	2.00	2.88	0.00	0.00	561.24	10.53	65.08	353.31
ene-08	1:10	2.23	2.88	0.00	0.00	561.14	10.42	64.84	345.35
ene-08	1:20	1.57	2.69	0.00	0.00	561.14	10.36	64.89	355.95
ene-08	1:30	1.20	2.38	0.00	0.00	561.14	10.41	64.00	358.86
ene-08	1:40	1.63	2.56	0.00	0.00	561.09	10.28	61.89	352.51
ene-08	1:50	1.50	2.56	0.00	0.00	561	10.16	58.81	346.39
ene-08	2:00	1.30	2.44	0.00	0.00	561	9.96	59.12	348.26
ene-08	2:10	0.44	0.88	0.00	0.00	561.09	9.92	60.55	350.11
ene-08	2:20	0.24	0.81	0.00	0.00	561.09	9.62	62.21	350.09
ene-08	2:30	0.52	1.12	0.00	0.00	561.14	9.65	62.53	0.79
ene-08	2:40	0.63	1.25	0.00	0.00	561.09	10.08	61.73	87.15
ene-08	2:50	0.44	1.12	0.00	0.00	561.09	10.20	61.01	66.15
ene-08	3:00	0.47	1.12	0.00	0.00	561.05	10.04	61.51	52.19
ene-08	3:10	1.00	1.44	0.00	0.00	561	10.01	61.72	347.33
ene-08	3:20	1.19	2.00	0.00	0.00	561.09	10.15	61.55	328.85
ene-08	3:30	1.56	2.44	0.00	0.00	561.05	10.29	61.53	269.38
ene-08	3:40	1.22	2.00	0.00	0.00	560.96	10.25	61.97	253.21
ene-08	3:50	1.11	2.00	0.00	0.00	560.86	10.18	62.61	258.92
ene-08	4:00	0.76	1.44	0.00	0.00	560.91	10.05	62.13	245.26
ene-08	4:10	0.96	1.56	0.00	0.00	560.96	9.89	62.02	206.34
ene-08	4:20	0.65	1.31	0.00	0.00	561	10.02	61.80	256.17
ene-08	4:30	1.33	2.12	0.00	0.00	561.09	10.02	61.95	319.34
ene-08	4:40	1.12	1.81	0.00	0.00	561.14	10.08	61.52	318.38
ene-08	4:50	1.18	1.81	0.00	0.00	561.14	10.16	61.26	340.15
ene-08	5:00	1.04	1.81	0.00	0.00	561.19	10.26	60.70	300.44
ene-08	5:10	0.79	1.56	0.00	0.00	561.24	10.32	61.12	297.49
ene-08	5:20	0.61	1.56	0.00	0.00	561.33	10.40	61.24	269.52
ene-08	5:30	0.60	1.12	0.00	0.00	561.47	10.47	61.22	272.85
ene-08	5:40	0.61	1.25	0.00	0.00	561.51	10.52	61.17	287.08
ene-08	5:50	0.55	1.56	0.00	0.00	561.61	10.50	61.18	328.14
ene-08	6:00	1.16	1.88	0.00	0.00	561.66	10.61	60.82	352.19
ene-08	6:10	1.04	1.81	0.00	0.00	561.71	10.68	60.88	349.65
ene-08	6:20	1.12	1.81	0.00	0.00	561.75	10.84	60.56	306.45
ene-08	6:30	1.24	2.25	0.00	2.25	561.84	10.94	60.52	311.26
ene-08	6:40	1.02	2.00	0.00	10.88	561.89	11.05	60.24	291.71
ene-08	6:50	1.31	1.88	0.00	24.62	561.89	11.06	60.35	298.84
ene-08	7:00	0.57	1.12	0.00	39.06	561.94	11.23	59.72	286.90
ene-08	7:10	1.26	2.25	0.00	62.31	561.89	11.48	59.25	291.91
ene-08	7:20	1.10	2.00	0.00	99.75	561.94	11.63	58.82	293.70
ene-08	7:30	1.15	2.00	0.00	102.94	561.99	12.13	56.61	334.23
ene-08	7:40	1.23	2.44	0.00	98.44	561.94	12.42	56.06	330.65
ene-08	7:50	1.26	2.38	0.00	124.94	562.03	12.34	57.12	282.30
ene-08	8:00	1.11	2.00	0.00	124.56	561.99	12.54	56.35	309.25
ene-08	8:10	0.91	2.12	0.00	135.81	561.94	12.82	55.16	272.23
ene-08	8:20	1.18	2.44	0.00	134.06	561.94	12.97	54.99	238.60
ene-08	8:30	0.86	1.69	0.00	136.31	561.94	13.14	55.06	251.43
ene-08	8:40	1.22	2.38	0.00	128.06	561.99	13.44	54.47	297.25
ene-08	8:50	0.65	1.56	0.00	112.81	561.94	13.66	54.34	327.00
ene-08	9:00	0.61	1.81	0.00	131.75	561.94	14.19	53.97	57.04
ene-08	9:10	1.46	3.38	0.00	207.50	561.8	14.26	56.13	95.61
ene-08	9:20	2.11	3.81	0.00	209.19	561.75	13.75	59.04	62.81
ene-08	9:30	2.39	5.12	0.00	251.69	561.75	13.41	60.80	60.39
ene-08	9:40	2.29	5.25	0.00	283.12	561.66	13.78	60.02	108.25
ene-08	9:50	2.93	5.50	0.00	191.31	561.71	13.40	62.05	96.71
ene-08	10:00	2.47	5.81	0.00	308.94	561.75	12.90	64.24	91.28
ene-08	10:10	2.05	5.56	0.00	509.44	561.57	13.79	61.11	79.81
ene-08	10:20	2.19	5.12	0.00	356.19	561.33	14.73	56.88	91.26
ene-08	10:30	2.58	5.56	0.00	256.06	561.33	14.22	58.74	106.10
ene-08	10:40	2.61	6.06	0.00	327.06	561.24	14.22	58.63	66.80
ene-08	10:50	2.43	5.00	0.00	332.94	561.14	14.36	57.92	82.29
ene-08	11:00	2.17	4.38	0.00	288.62	561.09	14.68	56.07	71.20
ene-08	11:10	1.73	4.81	0.00	282.06	561.09	14.67	56.05	60.53
ene-08	11:20	1.38	3.56	0.00	403.00	560.96	15.64	52.42	90.18
ene-08	11:30	1.51	4.56	0.00	441.94	560.72	16.55	49.91	68.34
ene-08	11:40	2.59	4.94	0.00	477.06	560.53	16.23	51.80	106.76
ene-08	11:50	2.48	5.12	0.00	501.12	560.44	16.35	51.57	105.24
ene-08	12:00	2.31	4.69	0.00	438.50	560.25	16.22	52.13	76.25
ene-08	12:10	2.63	5.94	0.00	447.25	560.11	16.42	51.97	68.12
ene-08	12:20	2.52	4.56	0.00	431.88	560.01	15.91	53.97	65.80
ene-08	12:30	2.03	4.50	0.00	369.44	559.92	17.17	49.87	125.94
ene-08	12:40	2.12	5.00	0.00	246.12	559.83	16.98	51.15	101.34
ene-08	12:50	2.00	4.81	0.00	719.00	559.78	17.44	50.64	132.32
ene-08	13:00	1.73	5.69	0.00	860.06	559.46	19.26	45.15	106.95
ene-08	13:10	2.15	5.81	0.00	739.94	559.13	19.54	44.38	128.75
ene-08	13:20	2.82	5.69	0.00	530.75	558.94	18.71	46.60	145.99
ene-08	13:30	3.20	7.06	0.00	352.81	558.89	18.27	47.76	144.34
ene-08	13:40	2.74	7.25	0.00	326.69	558.99	17.98	48.29	103.99
ene-08	13:50	2.79	6.94	0.00	239.56	559.08	17.59	49.95	132.35
ene-08	14:00	1.96	4.94	0.00	234.56	559.03	17.91	48.65	78.16
ene-08	14:10	2.90	6.69	0.00	193.19	559.03	17.89	47.82	137.12
ene-08	14:20	2.07	6.06	0.00	214.44	558.99	17.86	47.84	165.74
ene-08	14:30	3.38	6.69	0.00	212.56	558.99	17.68	48.35	180.32
ene-08	14:40	2.50	5.38	0.00	307.25	559.03	18.07	47.62	156.86
ene-08	14:50	2.11	5.50	0.00	201.44	558.99	18.01	48.28	181.51
ene-08	15:00	1.39	4.50	0.00	361.50	558.89	18.53	45.93	6.70
ene-08	15:10	2.59	4.38	0.00	246.75	558.8	18.10	48.28	208.26
ene-08	15:20	2.99	5.12	0.00	214.31	558.8	17.69	49.36	204.54
ene-08	15:30	2.46	5.12	0.00	234.38	558.84	18.34	47.51	155.99
ene-08	15:40	2.60	5.81	0.00	148.75	558.94	18.02	48.49	143.40
ene-08	15:50	2.86	6.25	0.00	124.38	558.99	17.55	50.12	130.65
ene-08	16:00	3.09	8.69	0.00	105.31	559.13	17.11	51.57	132.39
ene-08	16:10	3.11	6.62	0.00	98.81	559.36	16.40	53.97	121.24
ene-08	16:20	1.91	5.38	0.00	102.81	559.41	16.28	54.46	107.05
ene-08	16:30	2.29	5.69	0.00	189.31	559.59	16.53	53.24	19.16
ene-08	16:40	2.69	4.69	0.00	153.12	559.69	17.22	51.29	200.93
ene-08	16:50	1.66	3.00	0.00	66.06	559.78	17.07	51.34	233.66
ene-08	17:00	1.62	3.94	0.00	155.44	559.78	17.32	50.31	200.64
